1.314614694346800025e+04,-1.875000156250000000e+05,-8.956317187500000000e+04,-9.652046875000000000e+04,4.946749609375000000e+04,-1.105072890625000000e+05,-1.199101757812500000e+04,-9.390383593750000000e+04,-1.008156640625000000e+05
1.314614737956899990e+04,-1.875000156250000000e+05,-8.953871875000000000e+04,-9.648011718750000000e+04,4.946018750000000000e+04,-1.105057734375000000e+05,-1.198326171875000000e+04,-9.384697656250000000e+04,-1.007818281250000000e+05
1.314614787091499966e+04,-1.875000156250000000e+05,-8.946339062500000000e+04,-9.641657812500000000e+04,4.945095312500000000e+04,-1.104090312500000000e+05,-1.198922949218750000e+04,-9.379039843750000000e+04,-1.007031250000000000e+05
1.314614838279600008e+04,-1.875000156250000000e+05,-8.942644531250000000e+04,-9.641641406250000000e+04,4.945276562500000000e+04,-1.103392734375000000e+05,-1.200248437500000000e+04,-9.379755468750000000e+04,-1.006740703125000000e+05
1.314614882036400013e+04,-1.875000156250000000e+05,-8.949066406250000000e+04,-9.648042968750000000e+04,4.946490234375000000e+04,-1.104157187500000000e+05,-1.199696386718750000e+04,-9.387564843750000000e+04,-1.007451015625000000e+05
1.314614976394500081e+04,-1.875000156250000000e+05,-8.957801562500000000e+04,-9.648188281250000000e+04,4.947659375000000000e+04,-1.105808046875000000e+05,-1.198580957031250000e+04,-9.386049218750000000e+04,-1.008299296875000000e+05
1.314620593050299976e+04,-1.875000156250000000e+05,-8.954139843750000000e+04,-9.652035156250000000e+04,4.947744140625000000e+04,-1.105226718750000000e+05,-1.199678515625000000e+04,-9.389947656250000000e+04,-1.008187500000000000e+05
1.314620640033800009e+04,-1.875000156250000000e+05,-8.952996093750000000e+04,-9.648769531250000000e+04,4.946608593750000000e+04,-1.105259531250000000e+05,-1.199901953125000000e+04,-9.385271875000000000e+04,-1.007970937500000000e+05
1.314620688044000053e+04,-1.875000156250000000e+05,-8.943887500000000000e+04,-9.640736718750000000e+04,4.945850781250000000e+04,-1.104152500000000000e+05,-1.199121875000000000e+04,-9.378088281250000000e+04,-1.007048671875000000e+05
1.314620731702999910e+04,-1.875000156250000000e+05,-8.938232031250000000e+04,-9.640238281250000000e+04,4.945251953125000000e+04,-1.103152500000000000e+05,-1.199430371093750000e+04,-9.378550781250000000e+04,-1.006545781250000000e+05
1.314620775264199983e+04,-1.875000156250000000e+05,-8.946670312500000000e+04,-9.648282812500000000e+04,4.946192968750000000e+04,-1.104073828125000000e+05,-1.199589062500000000e+04,-9.388034375000000000e+04,-1.007471796875000000e+05
1.314620831194600032e+04,-1.875000156250000000e+05,-8.956067187500000000e+04,-9.652044531250000000e+04,4.946917187500000000e+04,-1.105456953125000000e+05,-1.198574316406250000e+04,-9.391635156250000000e+04,-1.008368359375000000e+05
1.314620875733600042e+04,-1.875000156250000000e+05,-8.955054687500000000e+04,-9.647149218750000000e+04,4.946076562500000000e+04,-1.105624765625000000e+05,-1.197204101562500000e+04,-9.386277343750000000e+04,-1.008154218750000000e+05
1.314620919441499973e+04,-1.875000156250000000e+05,-8.944287500000000000e+04,-9.638807812500000000e+04,4.945721484375000000e+04,-1.104355000000000000e+05,-1.196475488281250000e+04,-9.378463281250000000e+04,-1.007040625000000000e+05
1.314620968282799913e+04,-1.875000156250000000e+05,-8.937950781250000000e+04,-9.637940625000000000e+04,4.945193750000000000e+04,-1.103315859375000000e+05,-1.197161621093750000e+04,-9.378089843750000000e+04,-1.006456328125000000e+05
1.314621012772900031e+04,-1.875000156250000000e+05,-8.945235156250000000e+04,-9.646306250000000000e+04,4.945533593750000000e+04,-1.104050312500000000e+05,-1.198008789062500000e+04,-9.387455468750000000e+04,-1.007222578125000000e+05
1.314621057116399970e+04,-1.875000156250000000e+05,-8.954468750000000000e+04,-9.650705468750000000e+04,4.945616406250000000e+04,-1.105381406250000000e+05,-1.198035644531250000e+04,-9.392200781250000000e+04,-1.008141484375000000e+05
1.314621104050999929e+04,-1.875000156250000000e+05,-8.955485937500000000e+04,-9.648317968750000000e+04,4.944701953125000000e+04,-1.105792656250000000e+05,-1.198176464843750000e+04,-9.388756250000000000e+04,-1.008213671875000000e+05
