,timestamp,0,1,2,3,4,5,6,7
0,8113.572555747,-187500.015625,-27222.078125,-8647.46484375,25617.580078125,-9433.2412109375,-187500.046875,35820.125,14312.291015625
1,8113.572936516,-187500.015625,-27440.9453125,-8800.6640625,26281.494140625,-9635.703125,-187500.046875,35706.30859375,14115.595703125
2,8113.573406923,-187500.015625,-27817.6171875,-8501.8662109375,25575.15625,-9455.7041015625,-187500.046875,36055.46484375,14335.0458984375
3,8113.573777715,-187500.015625,-27833.21875,-8186.30419921875,24485.46484375,-9160.7509765625,-187500.046875,36362.93359375,14647.6123046875
4,8113.574144462,-187500.015625,-27464.392578125,-8279.890625,24513.1796875,-9147.541015625,-187500.046875,36213.08984375,14631.02734375
5,8113.574584304,-187500.015625,-27232.3828125,-8661.7255859375,25626.005859375,-9443.7685546875,-187500.046875,35808.0078125,14300.51171875
6,8113.575217832,-187500.015625,-27445.998046875,-8805.4921875,26286.322265625,-9638.4296875,-187500.046875,35704.07421875,14113.31640625
7,8113.575606064,-187500.015625,-27821.595703125,-8505.6884765625,25576.228515625,-9460.8671875,-187500.046875,36055.64453125,14333.81640625
8,8113.575977703,-187500.015625,-27835.611328125,-8185.1865234375,24480.2109375,-9162.5390625,-187500.046875,36367.76171875,14650.0712890625
9,8113.576554276,-187500.015625,-27472.26171875,-8293.01171875,24511.728515625,-9162.5390625,-187500.046875,36205.37890625,14620.0078125
10,8113.576867769,-187500.015625,-27240.80859375,-8669.6376953125,25619.94921875,-9452.75390625,-187500.046875,35807.203125,14291.236328125
11,8113.577165994,-187500.015625,-27449.1484375,-8799.814453125,26271.994140625,-9631.0537109375,-187500.046875,35715.94140625,14117.2275390625
12,8113.577459772,-187500.015625,-27818.892578125,-8507.0517578125,25571.423828125,-9456.375,-187500.046875,36058.70703125,14333.97265625
13,8113.577999832,-187500.015625,-27831.677734375,-8187.66748046875,24484.078125,-9162.8515625,-187500.046875,36368.14453125,14648.1259765625
14,8113.632275773,-187500.015625,-27465.98046875,-8283.958984375,24513.626953125,-9155.408203125,-187500.046875,36213.984375,14626.9365234375
15,8113.632982737,-187500.015625,-27230.974609375,-8675.181640625,25639.216796875,-9459.9287109375,-187500.046875,35797.79296875,14285.9833984375
16,8113.633534725,-187500.015625,-27447.607421875,-8810.0517578125,26304.181640625,-9645.515625,-187500.046875,35703.22265625,14106.029296875
17,8113.634129043,-187500.015625,-27818.109375,-8505.419921875,25595.8984375,-9460.0625,-187500.046875,36058.796875,14333.1455078125
18,8113.634646632,-187500.015625,-27832.97265625,-8179.86669921875,24497.51171875,-9158.8955078125,-187500.046875,36376.45703125,14653.267578125
19,8113.635147258,-187500.015625,-27464.662109375,-8275.7109375,24516.95703125,-9147.607421875,-187500.046875,36223.75,14633.44140625
20,8113.635656248,-187500.015625,-27237.0078125,-8671.3369140625,25635.4609375,-9454.8994140625,-187500.046875,35806.0625,14292.80078125
21,8113.636123498,-187500.015625,-27450.556640625,-8800.462890625,26293.49609375,-9637.06640625,-187500.046875,35716.94921875,14121.0048828125
22,8113.636324483,-187500.015625,-27823.294921875,-8503.4306640625,25588.298828125,-9459.951171875,-187500.046875,36066.171875,14339.359375
23,8113.636524685,-187500.015625,-27842.13671875,-8188.89697265625,24491.7890625,-9169.19921875,-187500.046875,36373.8203125,14648.5283203125
24,8113.636724635,-187500.015625,-27477.40234375,-8297.1689453125,24521.048828125,-9169.1552734375,-187500.046875,36208.91015625,14620.56640625
25,8113.636930683,-187500.015625,-27245.189453125,-8676.232421875,25630.5,-9463.6611328125,-187500.046875,35808.14453125,14289.6494140625
26,8113.637139677,-187500.015625,-27454.3125,-8801.15625,26281.314453125,-9642.140625,-187500.046875,35722.6484375,14117.6748046875
27,8113.637355471,-187500.015625,-27820.791015625,-8500.078125,25578.3984375,-9461.314453125,-187500.046875,36067.22265625,14334.5087890625
28,8113.637567334,-187500.015625,-27836.884765625,-8180.71630859375,24484.63671875,-9164.953125,-187500.046875,36380.99609375,14649.35546875
29,8113.637775147,-187500.015625,-27473.826171875,-8288.5185546875,24509.4921875,-9163.2763671875,-187500.046875,36220.51171875,14622.98046875
30,8113.693654008,-187500.015625,-27240.09375,-8668.990234375,25617.84765625,-9456.576171875,-187500.046875,35818.08984375,14292.5546875
31,8113.693942692,-187500.015625,-27447.517578125,-8805.0,26286.45703125,-9642.810546875,-187500.046875,35718.0,14113.427734375
32,8113.69419597,-187500.015625,-27823.384765625,-8512.2373046875,25597.216796875,-9470.322265625,-187500.046875,36061.92578125,14327.2666015625
33,8113.694443707,-187500.015625,-27845.37890625,-8196.8095703125,24506.67578125,-9177.984375,-187500.046875,36368.25390625,14635.498046875
34,8113.694688238,-187500.015625,-27485.806640625,-8301.125,24533.162109375,-9174.630859375,-187500.046875,36208.21484375,14608.384765625
35,8113.694930688,-187500.015625,-27246.53125,-8665.01171875,25631.326171875,-9453.71484375,-187500.046875,35821.21875,14292.6669921875
36,8113.695174849,-187500.015625,-27443.986328125,-8798.5849609375,26292.71484375,-9635.4794921875,-187500.046875,35726.15625,14118.5908203125
37,8113.695418375,-187500.015625,-27815.875,-8509.2197265625,25606.91796875,-9465.650390625,-187500.046875,36068.921875,14332.765625
38,8113.695662994,-187500.015625,-27841.220703125,-8179.08447265625,24498.943359375,-9161.4658203125,-187500.046875,36392.84375,14657.1337890625
39,8113.695905988,-187500.015625,-27474.80859375,-8268.267578125,24497.802734375,-9142.556640625,-187500.046875,36248.96484375,14644.1923828125
40,8113.696270372,-187500.015625,-27235.802734375,-8654.1484375,25606.001953125,-9440.1923828125,-187500.046875,35836.75390625,14311.28515625
41,8113.696566243,-187500.015625,-27447.361328125,-8800.373046875,26284.154296875,-9635.345703125,-187500.046875,35730.58203125,14125.7216796875
42,8113.696859269,-187500.015625,-27823.5859375,-8512.908203125,25603.498046875,-9465.091796875,-187500.046875,36070.55078125,14336.341796875
43,8113.697179528,-187500.015625,-27852.77734375,-8200.720703125,24513.76171875,-9175.3466796875,-187500.046875,36377.1953125,14642.1357421875
44,8113.697472761,-187500.015625,-27489.740234375,-8285.7919921875,24516.197265625,-9161.1533203125,-187500.046875,36233.20703125,14629.26171875
45,8113.753172129,-187500.015625,-27239.6015625,-8662.9326171875,25623.99609375,-9453.3798828125,-187500.046875,35825.80078125,14296.66796875
46,8113.753598124,-187500.015625,-27450.04296875,-8808.0849609375,26304.560546875,-9651.1259765625,-187500.046875,35715.76171875,14103.75
47,8113.754335888,-187500.015625,-27826.291015625,-8512.416015625,25611.970703125,-9476.8486328125,-187500.046875,36064.47265625,14322.70703125
48,8113.754740548,-187500.015625,-27849.9375,-8184.29248046875,24504.93359375,-9170.8310546875,-187500.046875,36388.8203125,14649.0654296875
49,8113.755114277,-187500.015625,-27483.97265625,-8275.3984375,24503.390625,-9152.279296875,-187500.046875,36243.578125,14634.3349609375
50,8113.755752336,-187500.015625,-27237.74609375,-8663.3349609375,25618.318359375,-9448.3505859375,-187500.046875,35831.14453125,14299.0146484375
51,8113.756293997,-187500.015625,-27447.697265625,-8814.1650390625,26306.013671875,-9645.1796875,-187500.046875,35719.8515625,14106.0517578125
52,8113.756681623,-187500.015625,-27825.5078125,-8519.7919921875,25625.224609375,-9473.49609375,-187500.046875,36062.484375,14318.1474609375
53,8113.75711521,-187500.015625,-27851.81640625,-8185.1865234375,24513.560546875,-9171.2783203125,-187500.046875,36390.0703125,14641.5771484375
54,8113.757623299,-187500.015625,-27483.236328125,-8265.83203125,24501.2890625,-9147.9208984375,-187500.046875,36253.078125,14635.900390625
55,8113.758002079,-187500.015625,-27232.13671875,-8646.236328125,25609.041015625,-9439.2978515625,-187500.046875,35845.0,14307.6640625
56,8113.758372881,-187500.015625,-27433.748046875,-8782.3134765625,26287.9765625,-9623.1640625,-187500.046875,35747.59375,14127.2412109375
57,8113.758936122,-187500.015625,-27807.626953125,-8511.298828125,25628.130859375,-9467.439453125,-187500.046875,36069.8828125,14321.9921875
58,8113.759322114,-187500.015625,-27844.865234375,-8195.8701171875,24542.3046875,-9178.005859375,-187500.046875,36380.390625,14632.48046875
59,8113.759962498,-187500.015625,-27484.845703125,-8275.6435546875,24535.576171875,-9155.900390625,-187500.046875,36246.01171875,14626.9365234375
60,8113.812868892,-187500.015625,-27233.119140625,-8642.4580078125,25622.900390625,-9433.173828125,-187500.046875,35855.91015625,14311.3525390625
61,8113.813135681,-187500.015625,-27427.84765625,-8789.64453125,26305.275390625,-9622.6494140625,-187500.046875,35749.11328125,14125.4306640625
62,8113.813379377,-187500.015625,-27804.453125,-8498.4462890625,25620.552734375,-9453.06640625,-187500.046875,36090.0859375,14338.7109375
63,8113.81360582,-187500.015625,-27834.984375,-8172.28955078125,24507.7265625,-9156.8837890625,-187500.046875,36409.0234375,14659.2802734375
64,8113.813833308,-187500.015625,-27471.412109375,-8262.3447265625,24493.3984375,-9139.0029296875,-187500.046875,36262.48828125,14647.6123046875
65,8113.814059212,-187500.015625,-27226.033203125,-8647.353515625,25593.8203125,-9433.576171875,-187500.046875,35853.984375,14314.75
66,8113.814285464,-187500.015625,-27427.513671875,-8802.4296875,26291.708984375,-9634.33984375,-187500.046875,35737.2890625,14116.0654296875
67,8113.814509572,-187500.015625,-27809.080078125,-8519.1884765625,25627.236328125,-9469.6513671875,-187500.046875,36073.0546875,14320.830078125
68,8113.814743868,-187500.015625,-27841.04296875,-8186.88525390625,24520.04296875,-9161.845703125,-187500.046875,36400.375,14647.5
69,8113.814998589,-187500.015625,-27475.681640625,-8266.2783203125,24499.814453125,-9134.7333984375,-187500.046875,36267.515625,14646.7177734375
70,8113.815225269,-187500.015625,-27223.10546875,-8644.58203125,25596.94921875,-9422.2216796875,-187500.046875,35864.26953125,14322.6845703125
71,8113.815449914,-187500.015625,-27426.775390625,-8809.783203125,26301.3203125,-9630.62890625,-187500.046875,35738.8984375,14121.67578125
72,8113.815673008,-187500.015625,-27811.60546875,-8522.943359375,25635.171875,-9468.6904296875,-187500.046875,36077.79296875,14329.63671875
73,8113.815895266,-187500.015625,-27843.322265625,-8196.9208984375,24523.373046875,-9168.439453125,-187500.046875,36397.2890625,14649.556640625
74,8113.816171338,-187500.015625,-27488.421875,-8294.77734375,24519.595703125,-9161.9580078125,-187500.046875,36242.32421875,14626.244140625
75,8113.873157156,-187500.015625,-27238.05859375,-8657.12109375,25608.416015625,-9436.392578125,-187500.046875,35855.328125,14314.5263671875
76,8113.873532562,-187500.015625,-27428.33984375,-8800.955078125,26300.08984375,-9625.5771484375,-187500.046875,35749.515625,14130.326171875
77,8113.873917656,-187500.015625,-27803.291015625,-8505.822265625,25621.267578125,-9452.642578125,-187500.046875,36094.1328125,14343.248046875
78,8113.874511268,-187500.015625,-27835.23046875,-8195.3564453125,24524.625,-9166.0478515625,-187500.046875,36398.33984375,14646.0478515625
79,8113.874868082,-187500.015625,-27480.888671875,-8279.220703125,24502.65234375,-9148.7705078125,-187500.046875,36262.3515625,14636.1015625
80,8113.875201382,-187500.015625,-27230.99609375,-8653.0087890625,25588.298828125,-9429.462890625,-187500.046875,35864.4921875,14315.64453125
81,8113.875539933,-187500.015625,-27429.63671875,-8796.328125,26281.025390625,-9620.75,-187500.046875,35755.48046875,14129.3642578125
82,8113.876200881,-187500.015625,-27808.521484375,-8512.4833984375,25612.775390625,-9458.2744140625,-187500.046875,36087.09375,14332.1845703125
83,8113.876595202,-187500.015625,-27846.517578125,-8195.8486328125,24508.978515625,-9171.1669921875,-187500.046875,36397.671875,14638.1796875
84,8113.876964165,-187500.015625,-27486.923828125,-8283.35546875,24488.212890625,-9153.1064453125,-187500.046875,36255.2890625,14627.9873046875
85,8113.877471231,-187500.015625,-27235.17578125,-8657.9931640625,25581.146484375,-9436.4599609375,-187500.046875,35854.7890625,14306.994140625
86,8113.877954007,-187500.015625,-27430.8203125,-8813.4716796875,26286.166015625,-9639.8154296875,-187500.046875,35736.23828125,14108.599609375
87,8113.878331364,-187500.015625,-27812.365234375,-8526.2294921875,25623.234375,-9477.1171875,-187500.046875,36075.8046875,14316.359375
88,8113.878699339,-187500.015625,-27846.943359375,-8189.27685546875,24499.6796875,-9169.4453125,-187500.046875,36404.734375,14644.3935546875
89,8113.879242414,-187500.015625,-27485.58203125,-8279.376953125,24471.62890625,-9154.0673828125,-187500.046875,36260.51953125,14632.7705078125
90,8113.933534099,-187500.015625,-27237.74609375,-8668.8779296875,25575.783203125,-9451.30078125,-187500.046875,35845.359375,14296.7568359375
91,8113.933958881,-187500.015625,-27443.8515625,-8815.662109375,26271.994140625,-9643.705078125,-187500.046875,35740.3515625,14112.712890625
92,8113.93448895,-187500.015625,-27818.109375,-8522.5185546875,25599.876953125,-9470.2109375,-187500.046875,36085.9296875,14330.955078125
93,8113.934955453,-187500.015625,-27848.9765625,-8200.2734375,24488.705078125,-9172.9775390625,-187500.046875,36404.3984375,14649.244140625
