,timestamp,0,1,2,3,4,5,6,7
0,7994.518152492,-187500.015625,-30055.853515625,-3756.45654296875,27546.2890625,-10757.447265625,-187500.046875,24984.310546875,14198.2978515625
1,7994.518392738,-187500.015625,-29732.78125,-3702.812255859375,27102.98828125,-10597.095703125,-187500.046875,24974.23046875,14329.859375
2,7994.518793403,-187500.015625,-29191.064453125,-4282.326171875,28025.33203125,-11028.6416015625,-187500.046875,24342.837890625,13835.0146484375
3,7994.519000387,-187500.015625,-29181.029296875,-4673.3251953125,29015.3359375,-11435.353515625,-187500.046875,23980.224609375,13412.2763671875
4,7994.519197674,-187500.015625,-29705.423828125,-4334.15966796875,28713.36328125,-11254.572265625,-187500.046875,24388.658203125,13649.1376953125
5,7994.51939117,-187500.015625,-30035.111328125,-3749.03564453125,27552.548828125,-10745.1767578125,-187500.046875,24989.474609375,14203.2822265625
6,7994.519585652,-187500.015625,-29714.275390625,-3698.67724609375,27116.466796875,-10586.1884765625,-187500.046875,24978.029296875,14331.5810546875
7,7994.519854776,-187500.015625,-29180.60546875,-4272.78173828125,28031.994140625,-11010.513671875,-187500.046875,24355.109375,13842.0107421875
8,7994.520453978,-187500.015625,-29167.171875,-4656.6728515625,29019.44921875,-11411.28125,-187500.046875,24000.05078125,13432.99609375
9,7994.520760579,-187500.015625,-29692.326171875,-4333.01953125,28726.060546875,-11244.4248046875,-187500.046875,24394.404296875,13656.357421875
10,7994.521054802,-187500.015625,-30029.94921875,-3753.997802734375,27572.396484375,-10746.205078125,-187500.046875,24988.712890625,14199.5712890625
11,7994.521424356,-187500.015625,-29720.3984375,-3713.04931640625,27136.11328125,-10598.7275390625,-187500.046875,24968.529296875,14320.0029296875
12,7994.521912637,-187500.015625,-29189.076171875,-4297.6591796875,28060.3359375,-11036.77734375,-187500.046875,24330.8359375,13814.8759765625
13,7994.522218715,-187500.015625,-29175.822265625,-4679.13671875,29053.892578125,-11435.9345703125,-187500.046875,23978.705078125,13405.3466796875
14,7994.522511404,-187500.015625,-29697.9140625,-4337.3115234375,28754.87109375,-11254.6171875,-187500.046875,24391.54296875,13649.271484375
15,7994.578631548,-187500.015625,-30025.5234375,-3731.3779296875,27583.013671875,-10729.3740234375,-187500.046875,25010.88671875,14227.8017578125
16,7994.578989379,-187500.015625,-29714.119140625,-3707.39453125,27148.919921875,-10596.693359375,-187500.046875,24968.708984375,14334.5537109375
17,7994.579289432,-187500.015625,-29191.736328125,-4293.5244140625,28070.52734375,-11037.1123046875,-187500.046875,24329.716796875,13831.013671875
18,7994.579616091,-187500.015625,-29182.90625,-4673.6826171875,29057.580078125,-11434.548828125,-187500.046875,23979.287109375,13419.8310546875
19,7994.580350997,-187500.015625,-29696.103515625,-4334.76318359375,28766.873046875,-11249.431640625,-187500.046875,24393.44140625,13657.318359375
20,7994.580660677,-187500.015625,-30029.814453125,-3766.134765625,27607.845703125,-10757.4921875,-187500.046875,24976.0859375,14193.201171875
21,7994.580957607,-187500.015625,-29731.0390625,-3711.529541015625,27155.447265625,-10598.951171875,-187500.046875,24973.8046875,14328.4296875
22,7994.581419747,-187500.015625,-29193.568359375,-4290.685546875,28062.458984375,-11024.23828125,-187500.046875,24341.36328125,13832.8916015625
23,7994.581848032,-187500.015625,-29175.798828125,-4664.6748046875,29041.912109375,-11413.4267578125,-187500.046875,23999.6484375,13430.3359375
24,7994.582153181,-187500.015625,-29688.5703125,-4337.98193359375,28746.376953125,-11242.4580078125,-187500.046875,24390.134765625,13655.9326171875
25,7994.58244615,-187500.015625,-30036.587890625,-3771.72265625,27585.80859375,-10756.0615234375,-187500.046875,24968.6640625,14182.583984375
26,7994.582988894,-187500.015625,-29736.603515625,-3721.65478515625,27127.931640625,-10600.4716796875,-187500.046875,24957.599609375,14310.66015625
27,7994.583379386,-187500.015625,-29197.345703125,-4310.62353515625,28043.302734375,-11036.263671875,-187500.046875,24318.876953125,13813.3330078125
28,7994.583746745,-187500.015625,-29182.2578125,-4720.39794921875,29051.412109375,-11456.0732421875,-187500.046875,23940.4609375,13381.7431640625
29,7994.584413836,-187500.015625,-29709.357421875,-4383.78076171875,28769.0859375,-11279.4501953125,-187500.046875,24353.41015625,13619.6552734375
30,7994.637908399,-187500.015625,-30046.82421875,-3787.41357421875,27593.7421875,-10761.716796875,-187500.046875,24963.568359375,14177.0185546875
31,7994.638639282,-187500.015625,-29743.935546875,-3736.406982421875,27127.8203125,-10604.6513671875,-187500.046875,24956.794921875,14311.2412109375
32,7994.639030947,-187500.015625,-29202.21875,-4319.74267578125,28032.396484375,-11034.7431640625,-187500.046875,24319.369140625,13815.703125
33,7994.63945838,-187500.015625,-29177.318359375,-4718.2744140625,29041.443359375,-11446.2392578125,-187500.046875,23948.888671875,13392.0927734375
34,7994.640250756,-187500.015625,-29688.19140625,-4398.4658203125,28777.15625,-11281.3056640625,-187500.046875,24339.91015625,13614.6044921875
35,7994.640632763,-187500.015625,-30040.654296875,-3817.588623046875,27622.353515625,-10783.0849609375,-187500.046875,24939.8984375,14158.7353515625
36,7994.641012681,-187500.015625,-29740.046875,-3734.28369140625,27147.66796875,-10598.8173828125,-187500.046875,24960.6171875,14314.6611328125
37,7994.641648501,-187500.015625,-29195.759765625,-4303.20263671875,28045.494140625,-11018.203125,-187500.046875,24339.5078125,13827.3251953125
