1.680738829338999949e+03,-7.492382812500000000e+04,-1.132516171875000000e+05,-1.063701875000000000e+05,5.007392187500000000e+04,-1.404053593750000000e+05,-4.906156640625000000e+04,-1.197459140625000000e+05,-1.300354765625000000e+05
1.680738936725000030e+03,-7.676827343750000000e+04,-1.134057968750000000e+05,-1.063431171875000000e+05,5.008201171875000000e+04,-1.411202031250000000e+05,-4.926532421875000000e+04,-1.204445234375000000e+05,-1.303680000000000000e+05
1.680797266034999893e+03,-7.723893750000000000e+04,-1.131335078125000000e+05,-1.058436718750000000e+05,5.018710937500000000e+04,-1.408268593750000000e+05,-4.865829296875000000e+04,-1.202993906250000000e+05,-1.298423125000000000e+05
1.680797387282000045e+03,-7.546869531250000000e+04,-1.128084062500000000e+05,-1.055638437500000000e+05,5.022564453125000000e+04,-1.398593593750000000e+05,-4.804670703125000000e+04,-1.194554765625000000e+05,-1.291489609375000000e+05
1.680797494305000100e+03,-7.416905468750000000e+04,-1.129165000000000000e+05,-1.059354921875000000e+05,5.015731640625000000e+04,-1.396810156250000000e+05,-4.836530859375000000e+04,-1.191800390625000000e+05,-1.293385000000000000e+05
1.680797599042999991e+03,-7.492763281250000000e+04,-1.132572031250000000e+05,-1.063785000000000000e+05,5.008279296875000000e+04,-1.404174375000000000e+05,-4.907455078125000000e+04,-1.197483750000000000e+05,-1.300441250000000000e+05
1.680797703529000046e+03,-7.678119531250000000e+04,-1.133972421875000000e+05,-1.063375781250000000e+05,5.009748046875000000e+04,-1.411252656250000000e+05,-4.926487500000000000e+04,-1.204394921875000000e+05,-1.303630625000000000e+05
1.680797807943999942e+03,-7.726394531250000000e+04,-1.131228750000000000e+05,-1.058387734375000000e+05,5.020054296875000000e+04,-1.408279218750000000e+05,-4.865644140625000000e+04,-1.202977343750000000e+05,-1.298377500000000000e+05
1.680797952847000033e+03,-7.550698437500000000e+04,-1.127970468750000000e+05,-1.055505234375000000e+05,5.024278906250000000e+04,-1.398542656250000000e+05,-4.804263671875000000e+04,-1.194555234375000000e+05,-1.291407578125000000e+05
1.680798171471999922e+03,-7.419078125000000000e+04,-1.128986640625000000e+05,-1.059130234375000000e+05,5.017512890625000000e+04,-1.396618593750000000e+05,-4.835015234375000000e+04,-1.191653281250000000e+05,-1.293178281250000000e+05
1.680798404102999939e+03,-7.493357812500000000e+04,-1.132378515625000000e+05,-1.063563984375000000e+05,5.009461718750000000e+04,-1.403927656250000000e+05,-4.905718359375000000e+04,-1.197251953125000000e+05,-1.300216171875000000e+05
