1.734700073269000086e+03,-5.590247265625000000e+04,-4.822748828125000000e+04,-2.660108007812500000e+04,-3.678457812500000000e+04,-1.061825000000000000e+05,-1.099324921875000000e+05,-1.186699453125000000e+05,-1.152188828125000000e+05
1.734700179319999961e+03,-5.596460937500000000e+04,-4.825918359375000000e+04,-2.657345312500000000e+04,-3.676169140625000000e+04,-1.062230000000000000e+05,-1.099335234375000000e+05,-1.186564687500000000e+05,-1.152193515625000000e+05
1.734700283435000074e+03,-5.618240625000000000e+04,-4.896008984375000000e+04,-2.647821093750000000e+04,-3.667058593750000000e+04,-1.062063671875000000e+05,-1.098615312500000000e+05,-1.185750625000000000e+05,-1.151394218750000000e+05
1.734700386869000113e+03,-5.626524218750000000e+04,-4.937290234375000000e+04,-2.645684375000000000e+04,-3.664458984375000000e+04,-1.061681250000000000e+05,-1.098161093750000000e+05,-1.185462968750000000e+05,-1.150907187500000000e+05
1.734700490140000056e+03,-5.610164843750000000e+04,-4.893217187500000000e+04,-2.654137695312500000e+04,-3.671741015625000000e+04,-1.061647031250000000e+05,-1.098566093750000000e+05,-1.186243984375000000e+05,-1.151518515625000000e+05
1.734700593063000042e+03,-5.590636328125000000e+04,-4.824722265625000000e+04,-2.660018554687500000e+04,-3.676931250000000000e+04,-1.061874609375000000e+05,-1.099075703125000000e+05,-1.186845468750000000e+05,-1.152153046875000000e+05
1.734759264088999998e+03,-5.596181640625000000e+04,-4.826300390625000000e+04,-2.657935351562500000e+04,-3.675091796875000000e+04,-1.062278515625000000e+05,-1.099130703125000000e+05,-1.186675546875000000e+05,-1.152036171875000000e+05
1.734759391558000061e+03,-5.618182421875000000e+04,-4.895950781250000000e+04,-2.649244921875000000e+04,-3.666978125000000000e+04,-1.062183750000000000e+05,-1.098473984375000000e+05,-1.185810546875000000e+05,-1.151129843750000000e+05
1.734759498303000100e+03,-5.625858203125000000e+04,-4.937218750000000000e+04,-2.646153710937500000e+04,-3.663922656250000000e+04,-1.061675937500000000e+05,-1.098063671875000000e+05,-1.185386328125000000e+05,-1.150732187500000000e+05
1.734759603091999907e+03,-5.608761328125000000e+04,-4.893082812500000000e+04,-2.653652734375000000e+04,-3.670938671875000000e+04,-1.061492812500000000e+05,-1.098492812500000000e+05,-1.186084375000000000e+05,-1.151401796875000000e+05
