1.300602795815500031e+04,-1.875000156250000000e+05,-8.540321875000000000e+04,-9.130164843750000000e+04,4.896750781250000000e+04,-1.068613203125000000e+05,-8.456804687500000000e+03,-9.035390625000000000e+04,-9.769857812500000000e+04
1.300602845927899943e+04,-1.875000156250000000e+05,-8.535123437500000000e+04,-9.123738281250000000e+04,4.896053515625000000e+04,-1.068097578125000000e+05,-8.453809570312500000e+03,-9.028175781250000000e+04,-9.763888281250000000e+04
1.300602890515800027e+04,-1.875000156250000000e+05,-8.523837500000000000e+04,-9.118429687500000000e+04,4.894278906250000000e+04,-1.066591015625000000e+05,-8.465052734375000000e+03,-9.022489843750000000e+04,-9.752503906250000000e+04
1.300602935348199935e+04,-1.875000156250000000e+05,-8.524964062500000000e+04,-9.123955468750000000e+04,4.894546875000000000e+04,-1.066458515625000000e+05,-8.471311523437500000e+03,-9.029128125000000000e+04,-9.754468750000000000e+04
1.300602979496000080e+04,-1.875000156250000000e+05,-8.534658593750000000e+04,-9.130935937500000000e+04,4.895007421875000000e+04,-1.067602500000000000e+05,-8.469456054687500000e+03,-9.036781250000000000e+04,-9.763749218750000000e+04
1.300603023595000013e+04,-1.875000156250000000e+05,-8.541066406250000000e+04,-9.131445312500000000e+04,4.895673437500000000e+04,-1.068467890625000000e+05,-8.457430664062500000e+03,-9.036077343750000000e+04,-9.769234375000000000e+04
1.300603068378500029e+04,-1.875000156250000000e+05,-8.535414062500000000e+04,-9.123610937500000000e+04,4.895101171875000000e+04,-1.067881171875000000e+05,-8.447148437500000000e+03,-9.027952343750000000e+04,-9.762767968750000000e+04
1.300603112526299992e+04,-1.875000156250000000e+05,-8.524447656250000000e+04,-9.118800781250000000e+04,4.893782421875000000e+04,-1.066409296875000000e+05,-8.460358398437500000e+03,-9.022659375000000000e+04,-9.751967968750000000e+04
1.300603156869799932e+04,-1.875000156250000000e+05,-8.525659375000000000e+04,-9.124033593750000000e+04,4.894339062500000000e+04,-1.066307421875000000e+05,-8.464180664062500000e+03,-9.029081250000000000e+04,-9.753948437500000000e+04
1.300603203266600030e+04,-1.875000156250000000e+05,-8.536862500000000000e+04,-9.131105468750000000e+04,4.895423046875000000e+04,-1.067695234375000000e+05,-8.458145507812500000e+03,-9.037760156250000000e+04,-9.764987500000000000e+04
1.300603247609999926e+04,-1.875000156250000000e+05,-8.540939062500000000e+04,-9.131085156250000000e+04,4.895096875000000000e+04,-1.068402656250000000e+05,-8.460671875000000000e+03,-9.035909375000000000e+04,-9.768597656250000000e+04
1.300608601480899961e+04,-1.875000156250000000e+05,-8.535599218750000000e+04,-9.125173437500000000e+04,4.894446484375000000e+04,-1.067882734375000000e+05,-8.460961914062500000e+03,-9.029177343750000000e+04,-9.763103125000000000e+04
